"","year","iso3c","sector","co2e_emissions"
"57279",2006,"TGO","Manufacturing/Construction",0.08
"57280",2006,"TGO","Building",0.13
"57281",2006,"TGO","Fugitive Emissions",0
"57282",2007,"TGO","Total including LUCF",6.89
"57283",2007,"TGO","Total excluding LUCF",5.94
"57284",2007,"TGO","Agriculture",2.09
"57285",2007,"TGO","Energy",2.31
"57286",2007,"TGO","Industrial Processes",0.83
"57287",2007,"TGO","Other Fuel Combustion",1.42
"57288",2007,"TGO","Transportation",0.64
"57289",2007,"TGO","Waste",0.7
"57290",2007,"TGO","Land-Use Change and Forestry",0.96
"57291",2007,"TGO","Electricity/Heat",0.08
"57292",2007,"TGO","Bunker Fuels",0.1
"57293",2007,"TGO","Manufacturing/Construction",0.04
"57294",2007,"TGO","Building",0.13
"57295",2007,"TGO","Fugitive Emissions",0
"57296",2008,"TGO","Total including LUCF",7.21
"57297",2008,"TGO","Total excluding LUCF",6.27
"57298",2008,"TGO","Agriculture",2.3
"57299",2008,"TGO","Energy",2.52
"57300",2008,"TGO","Industrial Processes",0.73
"57301",2008,"TGO","Other Fuel Combustion",1.42
"57302",2008,"TGO","Transportation",0.87
"57303",2008,"TGO","Waste",0.72
"57304",2008,"TGO","Land-Use Change and Forestry",0.95
"57305",2008,"TGO","Electricity/Heat",0.03
"57306",2008,"TGO","Bunker Fuels",0.2
"57307",2008,"TGO","Manufacturing/Construction",0.07
"57308",2008,"TGO","Building",0.14
"57309",2008,"TGO","Fugitive Emissions",0
"57310",2009,"TGO","Total including LUCF",8.66
"57311",2009,"TGO","Total excluding LUCF",7.71
"57312",2009,"TGO","Agriculture",2.43
"57313",2009,"TGO","Energy",3.7
"57314",2009,"TGO","Industrial Processes",0.84
"57315",2009,"TGO","Other Fuel Combustion",1.42
"57316",2009,"TGO","Transportation",1.93
"57317",2009,"TGO","Waste",0.74
"57318",2009,"TGO","Land-Use Change and Forestry",0.95
"57319",2009,"TGO","Electricity/Heat",0.04
"57320",2009,"TGO","Bunker Fuels",0.25
"57321",2009,"TGO","Manufacturing/Construction",0.15
"57322",2009,"TGO","Building",0.16
"57323",2009,"TGO","Fugitive Emissions",0
"57324",2010,"TGO","Total including LUCF",8.49
"57325",2010,"TGO","Total excluding LUCF",7.54
"57326",2010,"TGO","Agriculture",2.4
"57327",2010,"TGO","Energy",3.5
"57328",2010,"TGO","Industrial Processes",0.87
"57329",2010,"TGO","Other Fuel Combustion",1.43
"57330",2010,"TGO","Transportation",1.6
"57331",2010,"TGO","Waste",0.76
"57332",2010,"TGO","Land-Use Change and Forestry",0.95
"57333",2010,"TGO","Electricity/Heat",0.07
"57334",2010,"TGO","Bunker Fuels",0.27
"57335",2010,"TGO","Manufacturing/Construction",0.23
"57336",2010,"TGO","Building",0.18
"57337",2010,"TGO","Fugitive Emissions",0
"57338",2011,"TGO","Total including LUCF",8.94
"57339",2011,"TGO","Total excluding LUCF",8
"57340",2011,"TGO","Agriculture",2.9
"57341",2011,"TGO","Energy",3.3
"57342",2011,"TGO","Industrial Processes",1.01
"57343",2011,"TGO","Other Fuel Combustion",1.41
"57344",2011,"TGO","Transportation",1.48
"57345",2011,"TGO","Waste",0.79
"57346",2011,"TGO","Land-Use Change and Forestry",0.95
"57347",2011,"TGO","Electricity/Heat",0.02
"57348",2011,"TGO","Bunker Fuels",0.25
"57349",2011,"TGO","Manufacturing/Construction",0.2
"57350",2011,"TGO","Building",0.19
"57351",2011,"TGO","Fugitive Emissions",0
"57352",2012,"TGO","Total including LUCF",8.42
"57353",2012,"TGO","Total excluding LUCF",7.48
"57354",2012,"TGO","Agriculture",2.59
"57355",2012,"TGO","Energy",3.02
"57356",2012,"TGO","Industrial Processes",1.05
"57357",2012,"TGO","Other Fuel Combustion",1.4
"57358",2012,"TGO","Transportation",1.26
"57359",2012,"TGO","Waste",0.81
"57360",2012,"TGO","Land-Use Change and Forestry",0.94
"57361",2012,"TGO","Electricity/Heat",0.02
"57362",2012,"TGO","Bunker Fuels",0.27
"57363",2012,"TGO","Manufacturing/Construction",0.15
"57364",2012,"TGO","Building",0.2
"57365",2012,"TGO","Fugitive Emissions",0
"57366",2013,"TGO","Total including LUCF",8.27
"57367",2013,"TGO","Total excluding LUCF",7.32
"57368",2013,"TGO","Agriculture",2.85
"57369",2013,"TGO","Energy",2.66
"57370",2013,"TGO","Industrial Processes",0.98
"57371",2013,"TGO","Other Fuel Combustion",1.38
"57372",2013,"TGO","Transportation",0.74
"57373",2013,"TGO","Waste",0.83
"57374",2013,"TGO","Land-Use Change and Forestry",0.94
"57375",2013,"TGO","Electricity/Heat",0.06
"57376",2013,"TGO","Bunker Fuels",0.27
"57377",2013,"TGO","Manufacturing/Construction",0.27
"57378",2013,"TGO","Building",0.22
"57379",2013,"TGO","Fugitive Emissions",0
"57380",2014,"TGO","Total including LUCF",7.99
"57381",2014,"TGO","Total excluding LUCF",7.05
"57382",2014,"TGO","Agriculture",2.66
"57383",2014,"TGO","Energy",2.52
"57384",2014,"TGO","Industrial Processes",1.01
"57385",2014,"TGO","Other Fuel Combustion",1.37
"57386",2014,"TGO","Transportation",0.4
"57387",2014,"TGO","Waste",0.86
"57388",2014,"TGO","Land-Use Change and Forestry",0.94
"57389",2014,"TGO","Electricity/Heat",0.25
"57390",2014,"TGO","Bunker Fuels",0.26
"57391",2014,"TGO","Manufacturing/Construction",0.29
"57392",2014,"TGO","Building",0.22
"57393",2014,"TGO","Fugitive Emissions",0
"57394",2015,"TGO","Total including LUCF",8.74
"57395",2015,"TGO","Total excluding LUCF",7.79
"57396",2015,"TGO","Agriculture",3.1
"57397",2015,"TGO","Energy",2.36
"57398",2015,"TGO","Industrial Processes",1.45
"57399",2015,"TGO","Other Fuel Combustion",1.35
"57400",2015,"TGO","Transportation",0.71
"57401",2015,"TGO","Waste",0.88
"57402",2015,"TGO","Land-Use Change and Forestry",0.95
"57403",2015,"TGO","Electricity/Heat",0.19
"57404",2015,"TGO","Bunker Fuels",0.1
"57405",2015,"TGO","Manufacturing/Construction",0.03
"57406",2015,"TGO","Building",0.08
"57407",2015,"TGO","Fugitive Emissions",NA
"57408",2016,"TGO","Total including LUCF",9.06
"57409",2016,"TGO","Total excluding LUCF",8.24
"57410",2016,"TGO","Agriculture",2.96
"57411",2016,"TGO","Energy",2.86
"57412",2016,"TGO","Industrial Processes",1.52
"57413",2016,"TGO","Other Fuel Combustion",1.37
"57414",2016,"TGO","Transportation",0.61
"57415",2016,"TGO","Waste",0.9
"57416",2016,"TGO","Land-Use Change and Forestry",0.82
"57417",2016,"TGO","Electricity/Heat",0.51
"57418",2016,"TGO","Bunker Fuels",0.17
"57419",2016,"TGO","Manufacturing/Construction",0.12
"57420",2016,"TGO","Building",0.25
"57421",2016,"TGO","Fugitive Emissions",NA
"57422",2017,"TGO","Total including LUCF",8.84
"57423",2017,"TGO","Total excluding LUCF",8.01
"57424",2017,"TGO","Agriculture",2.85
"57425",2017,"TGO","Energy",2.64
"57426",2017,"TGO","Industrial Processes",1.59
"57427",2017,"TGO","Other Fuel Combustion",1.39
"57428",2017,"TGO","Transportation",0.89
"57429",2017,"TGO","Waste",0.93
"57430",2017,"TGO","Land-Use Change and Forestry",0.83
"57431",2017,"TGO","Electricity/Heat",0.28
"57432",2017,"TGO","Bunker Fuels",0.23
"57433",2017,"TGO","Manufacturing/Construction",0.03
"57434",2017,"TGO","Building",0.06
"57435",2017,"TGO","Fugitive Emissions",NA
"57436",2018,"TGO","Total including LUCF",9.24
"57437",2018,"TGO","Total excluding LUCF",8.42
"57438",2018,"TGO","Agriculture",2.95
"57439",2018,"TGO","Energy",2.85
"57440",2018,"TGO","Industrial Processes",1.66
"57441",2018,"TGO","Other Fuel Combustion",1.41
"57442",2018,"TGO","Transportation",1.01
"57443",2018,"TGO","Waste",0.95
"57444",2018,"TGO","Land-Use Change and Forestry",0.82
"57445",2018,"TGO","Electricity/Heat",0.21
"57446",2018,"TGO","Bunker Fuels",0.2
"57447",2018,"TGO","Manufacturing/Construction",0.11
"57448",2018,"TGO","Building",0.11
"57449",2018,"TGO","Fugitive Emissions",NA
"57450",1990,"THA","Total including LUCF",174.02
"57451",1990,"THA","Total excluding LUCF",159.66
"57452",1990,"THA","Energy",86.56
"57453",1990,"THA","Electricity/Heat",30.74
"57454",1990,"THA","Transportation",27.35
"57455",1990,"THA","Industrial Processes",7.95
"57456",1990,"THA","Agriculture",63.55
"57457",1990,"THA","Manufacturing/Construction",14.74
"57458",1990,"THA","Bunker Fuels",7.36
"57459",1990,"THA","Other Fuel Combustion",7.79
"57460",1990,"THA","Land-Use Change and Forestry",14.36
"57461",1990,"THA","Fugitive Emissions",3.5
"57462",1990,"THA","Waste",1.61
"57463",1990,"THA","Building",2.44
"57464",1991,"THA","Total including LUCF",186.02
"57465",1991,"THA","Total excluding LUCF",171.67
"57466",1991,"THA","Energy",96.04
"57467",1991,"THA","Electricity/Heat",37.11
"57468",1991,"THA","Transportation",28.35
"57469",1991,"THA","Industrial Processes",8.12
"57470",1991,"THA","Agriculture",65.87
"57471",1991,"THA","Manufacturing/Construction",16.42
"57472",1991,"THA","Bunker Fuels",7.34
"57473",1991,"THA","Other Fuel Combustion",7.89
"57474",1991,"THA","Land-Use Change and Forestry",14.36
"57475",1991,"THA","Fugitive Emissions",3.83
"57476",1991,"THA","Waste",1.64
"57477",1991,"THA","Building",2.44
"57478",1992,"THA","Total including LUCF",197.92
"57479",1992,"THA","Total excluding LUCF",183.57
"57480",1992,"THA","Energy",104.54
"57481",1992,"THA","Electricity/Heat",40.49
"57482",1992,"THA","Transportation",30.01
"57483",1992,"THA","Industrial Processes",9.91
"57484",1992,"THA","Agriculture",67.44
"57485",1992,"THA","Manufacturing/Construction",19.12
"57486",1992,"THA","Bunker Fuels",8.94
"57487",1992,"THA","Other Fuel Combustion",8.1
"57488",1992,"THA","Land-Use Change and Forestry",14.36
"57489",1992,"THA","Fugitive Emissions",4.17
"57490",1992,"THA","Waste",1.68
"57491",1992,"THA","Building",2.67
"57492",1993,"THA","Total including LUCF",214.03
"57493",1993,"THA","Total excluding LUCF",199.67
"57494",1993,"THA","Energy",117.37
"57495",1993,"THA","Electricity/Heat",43.82
"57496",1993,"THA","Transportation",35.34
"57497",1993,"THA","Industrial Processes",12.24
"57498",1993,"THA","Agriculture",68.35
"57499",1993,"THA","Manufacturing/Construction",23.51
"57500",1993,"THA","Bunker Fuels",9.2
"57501",1993,"THA","Other Fuel Combustion",7.23
"57502",1993,"THA","Land-Use Change and Forestry",14.36
"57503",1993,"THA","Fugitive Emissions",4.51
"57504",1993,"THA","Waste",1.71
"57505",1993,"THA","Building",2.97
"57506",1994,"THA","Total including LUCF",228.84
"57507",1994,"THA","Total excluding LUCF",214.48
"57508",1994,"THA","Energy",130.59
"57509",1994,"THA","Electricity/Heat",48.34
"57510",1994,"THA","Transportation",39.27
"57511",1994,"THA","Industrial Processes",13.73
"57512",1994,"THA","Agriculture",68.42
"57513",1994,"THA","Manufacturing/Construction",27.79
"57514",1994,"THA","Bunker Fuels",10.41
"57515",1994,"THA","Other Fuel Combustion",7.13
"57516",1994,"THA","Land-Use Change and Forestry",14.36
"57517",1994,"THA","Fugitive Emissions",4.84
"57518",1994,"THA","Waste",1.74
"57519",1994,"THA","Building",3.22
"57520",1995,"THA","Total including LUCF",247.92
"57521",1995,"THA","Total excluding LUCF",233.65
"57522",1995,"THA","Energy",147.98
"57523",1995,"THA","Electricity/Heat",52.87
"57524",1995,"THA","Transportation",46.8
"57525",1995,"THA","Industrial Processes",16.06
"57526",1995,"THA","Agriculture",66.36
"57527",1995,"THA","Manufacturing/Construction",31.83
"57528",1995,"THA","Bunker Fuels",10.64
"57529",1995,"THA","Other Fuel Combustion",7.86
"57530",1995,"THA","Land-Use Change and Forestry",14.26
"57531",1995,"THA","Fugitive Emissions",5.07
"57532",1995,"THA","Waste",3.26
"57533",1995,"THA","Building",3.55
"57534",1996,"THA","Total including LUCF",268.47
"57535",1996,"THA","Total excluding LUCF",255.05
"57536",1996,"THA","Energy",166.15
"57537",1996,"THA","Electricity/Heat",60.54
"57538",1996,"THA","Transportation",51.11
"57539",1996,"THA","Industrial Processes",18.53
"57540",1996,"THA","Agriculture",65.6
"57541",1996,"THA","Manufacturing/Construction",35.91
"57542",1996,"THA","Bunker Fuels",10.38
"57543",1996,"THA","Other Fuel Combustion",9.27
"57544",1996,"THA","Land-Use Change and Forestry",13.42
"57545",1996,"THA","Fugitive Emissions",5.3
"57546",1996,"THA","Waste",4.77
"57547",1996,"THA","Building",4.01
"57548",1997,"THA","Total including LUCF",275.67
"57549",1997,"THA","Total excluding LUCF",262.3
"57550",1997,"THA","Energy",170.99
"57551",1997,"THA","Electricity/Heat",65.09
"57552",1997,"THA","Transportation",50.85
"57553",1997,"THA","Industrial Processes",18.66
"57554",1997,"THA","Agriculture",66.36
"57555",1997,"THA","Manufacturing/Construction",32.86
"57556",1997,"THA","Bunker Fuels",11.11
"57557",1997,"THA","Other Fuel Combustion",12.69
"57558",1997,"THA","Land-Use Change and Forestry",13.37
"57559",1997,"THA","Fugitive Emissions",5.54
"57560",1997,"THA","Waste",6.29
"57561",1997,"THA","Building",3.97
"57562",1998,"THA","Total including LUCF",257.4
"57563",1998,"THA","Total excluding LUCF",241.56
"57564",1998,"THA","Energy",157.03
"57565",1998,"THA","Electricity/Heat",62.44
"57566",1998,"THA","Transportation",43.97
"57567",1998,"THA","Industrial Processes",13.36
"57568",1998,"THA","Agriculture",63.36
"57569",1998,"THA","Manufacturing/Construction",28.12
"57570",1998,"THA","Bunker Fuels",9.77
"57571",1998,"THA","Other Fuel Combustion",13.1
"57572",1998,"THA","Land-Use Change and Forestry",15.84
"57573",1998,"THA","Fugitive Emissions",5.77
"57574",1998,"THA","Waste",7.8
"57575",1998,"THA","Building",3.64
"57576",1999,"THA","Total including LUCF",267.19
"57577",1999,"THA","Total excluding LUCF",253.22
"57578",1999,"THA","Energy",163.71
"57579",1999,"THA","Electricity/Heat",62.21
"57580",1999,"THA","Transportation",45.32
"57581",1999,"THA","Industrial Processes",15.3
"57582",1999,"THA","Agriculture",64.89
"57583",1999,"THA","Manufacturing/Construction",31.37
"57584",1999,"THA","Bunker Fuels",10.64
"57585",1999,"THA","Other Fuel Combustion",14.89
"57586",1999,"THA","Land-Use Change and Forestry",13.97
"57587",1999,"THA","Fugitive Emissions",6
"57588",1999,"THA","Waste",9.31
"57589",1999,"THA","Building",3.93
"57590",2000,"THA","Total including LUCF",268.47
"57591",2000,"THA","Total excluding LUCF",255.43
"57592",2000,"THA","Energy",165.27
"57593",2000,"THA","Electricity/Heat",64.26
"57594",2000,"THA","Transportation",44.2
"57595",2000,"THA","Industrial Processes",16.19
"57596",2000,"THA","Agriculture",63.15
"57597",2000,"THA","Manufacturing/Construction",30.8
"57598",2000,"THA","Bunker Fuels",10.84
"57599",2000,"THA","Other Fuel Combustion",15.44
"57600",2000,"THA","Land-Use Change and Forestry",13.04
"57601",2000,"THA","Fugitive Emissions",6.23
"57602",2000,"THA","Waste",10.83
"57603",2000,"THA","Building",4.33
"57604",2001,"THA","Total including LUCF",233.7
"57605",2001,"THA","Total excluding LUCF",266.64
"57606",2001,"THA","Energy",173.69
"57607",2001,"THA","Electricity/Heat",67.55
"57608",2001,"THA","Transportation",45.38
"57609",2001,"THA","Industrial Processes",17.51
"57610",2001,"THA","Agriculture",64.46
"57611",2001,"THA","Manufacturing/Construction",33.65
"57612",2001,"THA","Bunker Fuels",11.47
"57613",2001,"THA","Other Fuel Combustion",15.77
"57614",2001,"THA","Land-Use Change and Forestry",-32.93
"57615",2001,"THA","Fugitive Emissions",6.77
"57616",2001,"THA","Waste",10.98
"57617",2001,"THA","Building",4.56
"57618",2002,"THA","Total including LUCF",245.95
"57619",2002,"THA","Total excluding LUCF",278.01
"57620",2002,"THA","Energy",183.81
"57621",2002,"THA","Electricity/Heat",69.67
"57622",2002,"THA","Transportation",47.92
"57623",2002,"THA","Industrial Processes",19.42
"57624",2002,"THA","Agriculture",63.67
"57625",2002,"THA","Manufacturing/Construction",37.79
"57626",2002,"THA","Bunker Fuels",12.04
"57627",2002,"THA","Other Fuel Combustion",16.5
"57628",2002,"THA","Land-Use Change and Forestry",-32.07
"57629",2002,"THA","Fugitive Emissions",7.32
"57630",2002,"THA","Waste",11.13
"57631",2002,"THA","Building",4.6
"57632",2003,"THA","Total including LUCF",259.15
"57633",2003,"THA","Total excluding LUCF",291.22
"57634",2003,"THA","Energy",192.23
"57635",2003,"THA","Electricity/Heat",72.78
"57636",2003,"THA","Transportation",51.2
"57637",2003,"THA","Industrial Processes",20.08
"57638",2003,"THA","Agriculture",67.64
"57639",2003,"THA","Manufacturing/Construction",38.15
"57640",2003,"THA","Bunker Fuels",12.8
"57641",2003,"THA","Other Fuel Combustion",17.53
"57642",2003,"THA","Land-Use Change and Forestry",-32.07
"57643",2003,"THA","Fugitive Emissions",7.87
"57644",2003,"THA","Waste",11.28
"57645",2003,"THA","Building",4.7
"57646",2004,"THA","Total including LUCF",281.87
"57647",2004,"THA","Total excluding LUCF",309.76
"57648",2004,"THA","Energy",209.64
"57649",2004,"THA","Electricity/Heat",79.91
"57650",2004,"THA","Transportation",54.98
"57651",2004,"THA","Industrial Processes",21.67
"57652",2004,"THA","Agriculture",67.03
"57653",2004,"THA","Manufacturing/Construction",43.24
"57654",2004,"THA","Bunker Fuels",14.72
"57655",2004,"THA","Other Fuel Combustion",18.35
"57656",2004,"THA","Land-Use Change and Forestry",-27.89
"57657",2004,"THA","Fugitive Emissions",8.42
"57658",2004,"THA","Waste",11.43
"57659",2004,"THA","Building",4.74
"57660",2005,"THA","Total including LUCF",287.81
"57661",2005,"THA","Total excluding LUCF",319.06
"57662",2005,"THA","Energy",216.74
"57663",2005,"THA","Electricity/Heat",84.63
"57664",2005,"THA","Transportation",54.95
"57665",2005,"THA","Industrial Processes",22.91
"57666",2005,"THA","Agriculture",67.83
"57667",2005,"THA","Manufacturing/Construction",45.64
"57668",2005,"THA","Bunker Fuels",15.5
"57669",2005,"THA","Other Fuel Combustion",17.54
"57670",2005,"THA","Land-Use Change and Forestry",-31.25
"57671",2005,"THA","Fugitive Emissions",8.96
"57672",2005,"THA","Waste",11.58
"57673",2005,"THA","Building",5.01
"57674",2006,"THA","Total including LUCF",291.25
"57675",2006,"THA","Total excluding LUCF",323.43
"57676",2006,"THA","Energy",218.95
"57677",2006,"THA","Electricity/Heat",86.35
"57678",2006,"THA","Transportation",51.27
"57679",2006,"THA","Industrial Processes",24.6
"57680",2006,"THA","Agriculture",68.21
"57681",2006,"THA","Manufacturing/Construction",48.4
"57682",2006,"THA","Bunker Fuels",16.12
"57683",2006,"THA","Other Fuel Combustion",17.97
"57684",2006,"THA","Land-Use Change and Forestry",-32.19
"57685",2006,"THA","Fugitive Emissions",9.6
"57686",2006,"THA","Waste",11.67
"57687",2006,"THA","Building",5.38
"57688",2007,"THA","Total including LUCF",306.56
"57689",2007,"THA","Total excluding LUCF",336.13
"57690",2007,"THA","Energy",227.46
"57691",2007,"THA","Electricity/Heat",96.05
"57692",2007,"THA","Transportation",55.63
"57693",2007,"THA","Industrial Processes",24.07
"57694",2007,"THA","Agriculture",72.83
"57695",2007,"THA","Manufacturing/Construction",41.18
"57696",2007,"THA","Bunker Fuels",15.67
"57697",2007,"THA","Other Fuel Combustion",18.5
"57698",2007,"THA","Land-Use Change and Forestry",-29.57
"57699",2007,"THA","Fugitive Emissions",10.23
"57700",2007,"THA","Waste",11.76
"57701",2007,"THA","Building",5.88
"57702",2008,"THA","Total including LUCF",310.02
"57703",2008,"THA","Total excluding LUCF",341.85
"57704",2008,"THA","Energy",233.94
"57705",2008,"THA","Electricity/Heat",99.26
"57706",2008,"THA","Transportation",53.07
"57707",2008,"THA","Industrial Processes",23.69
"57708",2008,"THA","Agriculture",72.36
"57709",2008,"THA","Manufacturing/Construction",45.53
"57710",2008,"THA","Bunker Fuels",15.08
"57711",2008,"THA","Other Fuel Combustion",18.59
"57712",2008,"THA","Land-Use Change and Forestry",-31.83
"57713",2008,"THA","Fugitive Emissions",10.87
"57714",2008,"THA","Waste",11.86
"57715",2008,"THA","Building",6.62
"57716",2009,"THA","Total including LUCF",309.61
"57717",2009,"THA","Total excluding LUCF",340.52
"57718",2009,"THA","Energy",226.71
"57719",2009,"THA","Electricity/Heat",88.61
"57720",2009,"THA","Transportation",56.36
"57721",2009,"THA","Industrial Processes",25.84
"57722",2009,"THA","Agriculture",76.02
"57723",2009,"THA","Manufacturing/Construction",44.77
"57724",2009,"THA","Bunker Fuels",14.21
"57725",2009,"THA","Other Fuel Combustion",18.52
"57726",2009,"THA","Land-Use Change and Forestry",-30.91
"57727",2009,"THA","Fugitive Emissions",11.5
"57728",2009,"THA","Waste",11.95
"57729",2009,"THA","Building",6.96
"57730",2010,"THA","Total including LUCF",329.44
"57731",2010,"THA","Total excluding LUCF",360.56
"57732",2010,"THA","Energy",243.66
"57733",2010,"THA","Electricity/Heat",98.04
"57734",2010,"THA","Transportation",57.19
"57735",2010,"THA","Industrial Processes",25.03
"57736",2010,"THA","Agriculture",79.82
"57737",2010,"THA","Manufacturing/Construction",49.93
"57738",2010,"THA","Bunker Fuels",14.46
"57739",2010,"THA","Other Fuel Combustion",18.78
"57740",2010,"THA","Land-Use Change and Forestry",-31.12
"57741",2010,"THA","Fugitive Emissions",12.13
"57742",2010,"THA","Waste",12.05
"57743",2010,"THA","Building",7.59
"57744",2011,"THA","Total including LUCF",363.65
"57745",2011,"THA","Total excluding LUCF",362.4
"57746",2011,"THA","Energy",242.38
"57747",2011,"THA","Electricity/Heat",97.71
"57748",2011,"THA","Transportation",60.2
"57749",2011,"THA","Industrial Processes",29.28
"57750",2011,"THA","Agriculture",78.59
"57751",2011,"THA","Manufacturing/Construction",44.14
"57752",2011,"THA","Bunker Fuels",14.14
"57753",2011,"THA","Other Fuel Combustion",19.75
"57754",2011,"THA","Land-Use Change and Forestry",1.26
"57755",2011,"THA","Fugitive Emissions",12.3
"57756",2011,"THA","Waste",12.14
"57757",2011,"THA","Building",8.27
"57758",2012,"THA","Total including LUCF",386.03
"57759",2012,"THA","Total excluding LUCF",383.44
"57760",2012,"THA","Energy",259.91
"57761",2012,"THA","Electricity/Heat",106.16
"57762",2012,"THA","Transportation",62.85
"57763",2012,"THA","Industrial Processes",33.07
"57764",2012,"THA","Agriculture",78.23
"57765",2012,"THA","Manufacturing/Construction",48.69
"57766",2012,"THA","Bunker Fuels",13.28
"57767",2012,"THA","Other Fuel Combustion",20.25
"57768",2012,"THA","Land-Use Change and Forestry",2.59
"57769",2012,"THA","Fugitive Emissions",12.47
"57770",2012,"THA","Waste",12.23
"57771",2012,"THA","Building",9.48
"57772",2013,"THA","Total including LUCF",397.19
"57773",2013,"THA","Total excluding LUCF",395.71
"57774",2013,"THA","Energy",268.87
"57775",2013,"THA","Electricity/Heat",114.78
"57776",2013,"THA","Transportation",62.46
"57777",2013,"THA","Industrial Processes",38.38
"57778",2013,"THA","Agriculture",76.14
"57779",2013,"THA","Manufacturing/Construction",50.56
"57780",2013,"THA","Bunker Fuels",14.14
"57781",2013,"THA","Other Fuel Combustion",20.82
"57782",2013,"THA","Land-Use Change and Forestry",1.47
"57783",2013,"THA","Fugitive Emissions",12.75
"57784",2013,"THA","Waste",12.33
"57785",2013,"THA","Building",7.5
"57786",2014,"THA","Total including LUCF",393.87
"57787",2014,"THA","Total excluding LUCF",390.01
"57788",2014,"THA","Energy",265.71
"57789",2014,"THA","Electricity/Heat",113.62
"57790",2014,"THA","Transportation",60.56
"57791",2014,"THA","Industrial Processes",41.62
"57792",2014,"THA","Agriculture",70.27
"57793",2014,"THA","Manufacturing/Construction",50.74
"57794",2014,"THA","Bunker Fuels",14.58
"57795",2014,"THA","Other Fuel Combustion",21.06
"57796",2014,"THA","Land-Use Change and Forestry",3.86
"57797",2014,"THA","Fugitive Emissions",12.92
"57798",2014,"THA","Waste",12.42
"57799",2014,"THA","Building",6.81
"57800",2015,"THA","Total including LUCF",395.67
"57801",2015,"THA","Total excluding LUCF",392.81
"57802",2015,"THA","Energy",269.97
"57803",2015,"THA","Electricity/Heat",110.21
"57804",2015,"THA","Transportation",64.88
"57805",2015,"THA","Industrial Processes",45.64
"57806",2015,"THA","Agriculture",64.69
"57807",2015,"THA","Manufacturing/Construction",54.13
"57808",2015,"THA","Bunker Fuels",15.62
"57809",2015,"THA","Other Fuel Combustion",21.17
"57810",2015,"THA","Land-Use Change and Forestry",2.86
"57811",2015,"THA","Fugitive Emissions",13.07
"57812",2015,"THA","Waste",12.51
"57813",2015,"THA","Building",6.51
"57814",2016,"THA","Total including LUCF",410.92
"57815",2016,"THA","Total excluding LUCF",395.18
"57816",2016,"THA","Energy",266.16
"57817",2016,"THA","Electricity/Heat",110.36
"57818",2016,"THA","Transportation",69.07
"57819",2016,"THA","Industrial Processes",55.44
"57820",2016,"THA","Agriculture",61.01
"57821",2016,"THA","Manufacturing/Construction",48.65
"57822",2016,"THA","Bunker Fuels",16.65
"57823",2016,"THA","Other Fuel Combustion",18.55
"57824",2016,"THA","Land-Use Change and Forestry",15.74
"57825",2016,"THA","Fugitive Emissions",12.98
"57826",2016,"THA","Waste",12.58
"57827",2016,"THA","Building",6.56
"57828",2017,"THA","Total including LUCF",428.94
"57829",2017,"THA","Total excluding LUCF",413.2
"57830",2017,"THA","Energy",266.2
"57831",2017,"THA","Electricity/Heat",103.98
"57832",2017,"THA","Transportation",75.32
"57833",2017,"THA","Industrial Processes",63.67
"57834",2017,"THA","Agriculture",70.69
"57835",2017,"THA","Manufacturing/Construction",49.61
"57836",2017,"THA","Bunker Fuels",17.05
"57837",2017,"THA","Other Fuel Combustion",17.71
"57838",2017,"THA","Land-Use Change and Forestry",15.74
"57839",2017,"THA","Fugitive Emissions",12.89
"57840",2017,"THA","Waste",12.65
"57841",2017,"THA","Building",6.69
"57842",2018,"THA","Total including LUCF",431.22
"57843",2018,"THA","Total excluding LUCF",416.95
"57844",2018,"THA","Energy",263.51
"57845",2018,"THA","Electricity/Heat",105.57
"57846",2018,"THA","Transportation",75.88
"57847",2018,"THA","Industrial Processes",71.9
"57848",2018,"THA","Agriculture",68.82
"57849",2018,"THA","Manufacturing/Construction",43.94
"57850",2018,"THA","Bunker Fuels",18.86
"57851",2018,"THA","Other Fuel Combustion",18.58
"57852",2018,"THA","Land-Use Change and Forestry",14.27
"57853",2018,"THA","Fugitive Emissions",12.81
"57854",2018,"THA","Waste",12.72
"57855",2018,"THA","Building",6.73
"57856",1990,"TJK","Total excluding LUCF",17.79
"57857",1990,"TJK","Total including LUCF",17.82
"57858",1990,"TJK","Energy",12.12
"57859",1990,"TJK","Agriculture",4.8
"57860",1990,"TJK","Manufacturing/Construction",0
"57861",1990,"TJK","Electricity/Heat",1.53
"57862",1990,"TJK","Transportation",0.73
"57863",1990,"TJK","Other Fuel Combustion",8.8
"57864",1990,"TJK","Building",0
"57865",1990,"TJK","Industrial Processes",0
"57866",1990,"TJK","Waste",0.88
"57867",1990,"TJK","Fugitive Emissions",1.05
"57868",1990,"TJK","Bunker Fuels",0.05
"57869",1990,"TJK","Land-Use Change and Forestry",0.03
"57870",1991,"TJK","Total excluding LUCF",16.92
"57871",1991,"TJK","Total including LUCF",16.95
"57872",1991,"TJK","Energy",11.25
"57873",1991,"TJK","Agriculture",4.63
"57874",1991,"TJK","Manufacturing/Construction",0
"57875",1991,"TJK","Electricity/Heat",1.54
"57876",1991,"TJK","Transportation",0.73
"57877",1991,"TJK","Other Fuel Combustion",7.96
"57878",1991,"TJK","Building",0
"57879",1991,"TJK","Industrial Processes",0.16
"57880",1991,"TJK","Waste",0.88
