"","year","iso3c","sector","co2e_emissions"
"18658",1992,"SGP","Energy",31.62
"18659",1992,"SGP","Industrial Processes",4.46
"18660",1992,"SGP","Waste",1.27
"18661",1992,"SGP","Land-Use Change and Forestry",-0.05
"18662",1992,"SGP","Agriculture",0.03
"18663",1993,"SGP","Energy",36.41
"18664",1993,"SGP","Industrial Processes",6.53
"18665",1993,"SGP","Waste",1.31
"18666",1993,"SGP","Land-Use Change and Forestry",-0.05
"18667",1993,"SGP","Agriculture",0.03
"18668",1994,"SGP","Energy",38.25
"18669",1994,"SGP","Industrial Processes",8.22
"18670",1994,"SGP","Waste",1.35
"18671",1994,"SGP","Land-Use Change and Forestry",-0.05
"18672",1994,"SGP","Agriculture",0.03
"18673",1995,"SGP","Energy",37.89
"18674",1995,"SGP","Industrial Processes",9.89
"18675",1995,"SGP","Waste",1.39
"18676",1995,"SGP","Land-Use Change and Forestry",-0.05
"18677",1995,"SGP","Agriculture",0.03
"18678",1996,"SGP","Energy",38.83
"18679",1996,"SGP","Industrial Processes",10.34
"18680",1996,"SGP","Waste",1.44
"18681",1996,"SGP","Land-Use Change and Forestry",-0.05
"18682",1996,"SGP","Agriculture",0.03
"18683",1997,"SGP","Energy",38.49
"18684",1997,"SGP","Industrial Processes",10.75
"18685",1997,"SGP","Waste",1.48
"18686",1997,"SGP","Land-Use Change and Forestry",-0.05
"18687",1997,"SGP","Agriculture",0.02
"18688",1998,"SGP","Energy",37.38
"18689",1998,"SGP","Industrial Processes",10.78
"18690",1998,"SGP","Waste",1.53
"18691",1998,"SGP","Land-Use Change and Forestry",-0.05
"18692",1998,"SGP","Agriculture",0.03
"18693",1999,"SGP","Energy",38.14
"18694",1999,"SGP","Industrial Processes",10.92
"18695",1999,"SGP","Waste",1.57
"18696",1999,"SGP","Land-Use Change and Forestry",-0.05
"18697",1999,"SGP","Agriculture",0.03
"18698",2000,"SGP","Energy",42.54
"18699",2000,"SGP","Industrial Processes",11.13
"18700",2000,"SGP","Waste",1.61
"18701",2000,"SGP","Land-Use Change and Forestry",-0.05
"18702",2000,"SGP","Agriculture",0.02
"18703",2001,"SGP","Energy",42.53
"18704",2001,"SGP","Industrial Processes",10.8
"18705",2001,"SGP","Waste",1.65
"18706",2001,"SGP","Land-Use Change and Forestry",-0.05
"18707",2001,"SGP","Agriculture",0.02
"18708",2002,"SGP","Energy",41.88
"18709",2002,"SGP","Industrial Processes",10.53
"18710",2002,"SGP","Waste",1.69
"18711",2002,"SGP","Land-Use Change and Forestry",-0.05
"18712",2002,"SGP","Agriculture",0.03
"18713",2003,"SGP","Energy",38.83
"18714",2003,"SGP","Industrial Processes",10.4
"18715",2003,"SGP","Waste",1.72
"18716",2003,"SGP","Land-Use Change and Forestry",-0.05
"18717",2003,"SGP","Agriculture",0.06
"18718",2004,"SGP","Energy",40.37
"18719",2004,"SGP","Industrial Processes",10.24
"18720",2004,"SGP","Waste",1.76
"18721",2004,"SGP","Land-Use Change and Forestry",-0.05
"18722",2004,"SGP","Agriculture",0.08
"18723",2005,"SGP","Energy",37.74
"18724",2005,"SGP","Industrial Processes",10.13
"18725",2005,"SGP","Waste",1.79
"18726",2005,"SGP","Land-Use Change and Forestry",-0.05
"18727",2005,"SGP","Agriculture",0.08
"18728",2006,"SGP","Energy",38.05
"18729",2006,"SGP","Industrial Processes",10.11
"18730",2006,"SGP","Waste",1.94
"18731",2006,"SGP","Land-Use Change and Forestry",-0.05
"18732",2006,"SGP","Agriculture",0.09
"18733",2007,"SGP","Energy",39.2
"18734",2007,"SGP","Industrial Processes",10.1
"18735",2007,"SGP","Waste",2.09
"18736",2007,"SGP","Land-Use Change and Forestry",-0.05
"18737",2007,"SGP","Agriculture",0.07
"18738",2008,"SGP","Energy",39.37
"18739",2008,"SGP","Industrial Processes",10.08
"18740",2008,"SGP","Waste",2.24
"18741",2008,"SGP","Land-Use Change and Forestry",-0.05
"18742",2008,"SGP","Agriculture",0.06
"18743",2009,"SGP","Energy",39.81
"18744",2009,"SGP","Industrial Processes",10.06
"18745",2009,"SGP","Waste",2.39
"18746",2009,"SGP","Land-Use Change and Forestry",-0.05
"18747",2009,"SGP","Agriculture",0.04
"18748",2010,"SGP","Energy",43.43
"18749",2010,"SGP","Industrial Processes",10.05
"18750",2010,"SGP","Waste",2.54
"18751",2010,"SGP","Land-Use Change and Forestry",-0.05
"18752",2010,"SGP","Agriculture",0.02
"18753",2011,"SGP","Energy",45.84
"18754",2011,"SGP","Industrial Processes",10.58
"18755",2011,"SGP","Waste",2.63
"18756",2011,"SGP","Land-Use Change and Forestry",-0.05
"18757",2011,"SGP","Agriculture",0.04
"18758",2012,"SGP","Energy",44.83
"18759",2012,"SGP","Industrial Processes",11.12
"18760",2012,"SGP","Waste",2.72
"18761",2012,"SGP","Land-Use Change and Forestry",-0.05
"18762",2012,"SGP","Agriculture",0.04
"18763",2013,"SGP","Energy",45.12
"18764",2013,"SGP","Industrial Processes",11.66
"18765",2013,"SGP","Waste",2.81
"18766",2013,"SGP","Land-Use Change and Forestry",-0.05
"18767",2013,"SGP","Agriculture",0.04
"18768",2014,"SGP","Energy",45.72
"18769",2014,"SGP","Industrial Processes",12.2
"18770",2014,"SGP","Waste",2.9
"18771",2014,"SGP","Land-Use Change and Forestry",-0.05
"18772",2014,"SGP","Agriculture",0.02
"18773",2015,"SGP","Energy",46.82
"18774",2015,"SGP","Industrial Processes",12.73
"18775",2015,"SGP","Waste",2.99
"18776",2015,"SGP","Land-Use Change and Forestry",-0.05
"18777",2015,"SGP","Agriculture",0.02
"18778",2016,"SGP","Energy",47.51
"18779",2016,"SGP","Industrial Processes",13.36
"18780",2016,"SGP","Waste",3.06
"18781",2016,"SGP","Land-Use Change and Forestry",0.03
"18782",2016,"SGP","Agriculture",0.02
"18783",2017,"SGP","Energy",48.82
"18784",2017,"SGP","Industrial Processes",13.99
"18785",2017,"SGP","Waste",3.14
"18786",2017,"SGP","Land-Use Change and Forestry",0.03
"18787",2017,"SGP","Agriculture",0.02
"18788",2018,"SGP","Energy",48.78
"18789",2018,"SGP","Industrial Processes",14.62
"18790",2018,"SGP","Waste",3.22
"18791",2018,"SGP","Land-Use Change and Forestry",0.03
"18792",2018,"SGP","Agriculture",0.02
"18793",1990,"SLB","Land-Use Change and Forestry",3.91
"18794",1990,"SLB","Energy",0.17
"18795",1990,"SLB","Waste",0.17
"18796",1990,"SLB","Industrial Processes",0
"18797",1990,"SLB","Agriculture",0.06
"18798",1991,"SLB","Land-Use Change and Forestry",3.91
"18799",1991,"SLB","Energy",0.17
"18800",1991,"SLB","Waste",0.18
"18801",1991,"SLB","Industrial Processes",0
"18802",1991,"SLB","Agriculture",0.06
"18803",1992,"SLB","Land-Use Change and Forestry",3.91
"18804",1992,"SLB","Energy",0.18
"18805",1992,"SLB","Waste",0.18
"18806",1992,"SLB","Industrial Processes",0
"18807",1992,"SLB","Agriculture",0.06
"18808",1993,"SLB","Land-Use Change and Forestry",3.91
"18809",1993,"SLB","Energy",0.19
"18810",1993,"SLB","Waste",0.19
"18811",1993,"SLB","Industrial Processes",0
"18812",1993,"SLB","Agriculture",0.06
"18813",1994,"SLB","Land-Use Change and Forestry",3.91
"18814",1994,"SLB","Energy",0.2
"18815",1994,"SLB","Waste",0.19
"18816",1994,"SLB","Industrial Processes",0
"18817",1994,"SLB","Agriculture",0.06
"18818",1995,"SLB","Land-Use Change and Forestry",3.91
"18819",1995,"SLB","Energy",0.21
"18820",1995,"SLB","Waste",0.2
"18821",1995,"SLB","Industrial Processes",0
"18822",1995,"SLB","Agriculture",0.06
"18823",1996,"SLB","Land-Use Change and Forestry",3.91
"18824",1996,"SLB","Energy",0.22
"18825",1996,"SLB","Waste",0.2
"18826",1996,"SLB","Industrial Processes",0
"18827",1996,"SLB","Agriculture",0.06
"18828",1997,"SLB","Land-Use Change and Forestry",3.91
"18829",1997,"SLB","Energy",0.23
"18830",1997,"SLB","Waste",0.21
"18831",1997,"SLB","Industrial Processes",0.01
"18832",1997,"SLB","Agriculture",0.06
"18833",1998,"SLB","Land-Use Change and Forestry",3.91
"18834",1998,"SLB","Energy",0.24
"18835",1998,"SLB","Waste",0.22
"18836",1998,"SLB","Industrial Processes",0.01
"18837",1998,"SLB","Agriculture",0.06
"18838",1999,"SLB","Land-Use Change and Forestry",3.91
"18839",1999,"SLB","Energy",0.24
"18840",1999,"SLB","Waste",0.22
"18841",1999,"SLB","Industrial Processes",0.01
"18842",1999,"SLB","Agriculture",0.06
"18843",2000,"SLB","Land-Use Change and Forestry",3.91
"18844",2000,"SLB","Energy",0.25
"18845",2000,"SLB","Waste",0.23
"18846",2000,"SLB","Industrial Processes",0.01
"18847",2000,"SLB","Agriculture",0.06
"18848",2001,"SLB","Land-Use Change and Forestry",1.69
"18849",2001,"SLB","Energy",0.26
"18850",2001,"SLB","Waste",0.24
"18851",2001,"SLB","Industrial Processes",0.01
"18852",2001,"SLB","Agriculture",0.06
"18853",2002,"SLB","Land-Use Change and Forestry",1.69
"18854",2002,"SLB","Energy",0.27
"18855",2002,"SLB","Waste",0.24
"18856",2002,"SLB","Industrial Processes",0.01
"18857",2002,"SLB","Agriculture",0.06
"18858",2003,"SLB","Land-Use Change and Forestry",1.69
"18859",2003,"SLB","Energy",0.28
"18860",2003,"SLB","Waste",0.25
"18861",2003,"SLB","Industrial Processes",0.01
"18862",2003,"SLB","Agriculture",0.06
"18863",2004,"SLB","Land-Use Change and Forestry",1.69
"18864",2004,"SLB","Energy",0.32
"18865",2004,"SLB","Waste",0.25
"18866",2004,"SLB","Industrial Processes",0.01
"18867",2004,"SLB","Agriculture",0.06
"18868",2005,"SLB","Land-Use Change and Forestry",1.69
"18869",2005,"SLB","Energy",0.35
"18870",2005,"SLB","Waste",0.26
"18871",2005,"SLB","Industrial Processes",0.02
"18872",2005,"SLB","Agriculture",0.07
"18873",2006,"SLB","Land-Use Change and Forestry",1.69
"18874",2006,"SLB","Energy",0.35
"18875",2006,"SLB","Waste",0.27
"18876",2006,"SLB","Industrial Processes",0.02
"18877",2006,"SLB","Agriculture",0.07
"18878",2007,"SLB","Land-Use Change and Forestry",1.69
"18879",2007,"SLB","Energy",0.35
"18880",2007,"SLB","Waste",0.28
"18881",2007,"SLB","Industrial Processes",0.02
"18882",2007,"SLB","Agriculture",0.07
"18883",2008,"SLB","Land-Use Change and Forestry",1.69
"18884",2008,"SLB","Energy",0.34
"18885",2008,"SLB","Waste",0.28
"18886",2008,"SLB","Industrial Processes",0.02
"18887",2008,"SLB","Agriculture",0.07
"18888",2009,"SLB","Land-Use Change and Forestry",1.69
"18889",2009,"SLB","Energy",0.35
"18890",2009,"SLB","Waste",0.29
"18891",2009,"SLB","Industrial Processes",0.03
"18892",2009,"SLB","Agriculture",0.07
"18893",2010,"SLB","Land-Use Change and Forestry",1.69
"18894",2010,"SLB","Energy",0.36
"18895",2010,"SLB","Waste",0.3
"18896",2010,"SLB","Industrial Processes",0.03
"18897",2010,"SLB","Agriculture",0.07
"18898",2011,"SLB","Land-Use Change and Forestry",-17.82
"18899",2011,"SLB","Energy",0.37
"18900",2011,"SLB","Waste",0.3
"18901",2011,"SLB","Industrial Processes",0.04
"18902",2011,"SLB","Agriculture",0.07
"18903",2012,"SLB","Land-Use Change and Forestry",-17.82
"18904",2012,"SLB","Energy",0.37
"18905",2012,"SLB","Waste",0.31
"18906",2012,"SLB","Industrial Processes",0.05
"18907",2012,"SLB","Agriculture",0.07
"18908",2013,"SLB","Land-Use Change and Forestry",-17.82
"18909",2013,"SLB","Energy",0.4
"18910",2013,"SLB","Waste",0.32
"18911",2013,"SLB","Industrial Processes",0.06
"18912",2013,"SLB","Agriculture",0.07
"18913",2014,"SLB","Land-Use Change and Forestry",-17.82
"18914",2014,"SLB","Energy",0.36
"18915",2014,"SLB","Waste",0.32
"18916",2014,"SLB","Industrial Processes",0.06
"18917",2014,"SLB","Agriculture",0.07
"18918",2015,"SLB","Land-Use Change and Forestry",-17.82
"18919",2015,"SLB","Energy",0.32
"18920",2015,"SLB","Waste",0.33
"18921",2015,"SLB","Industrial Processes",0.07
"18922",2015,"SLB","Agriculture",0.07
"18923",2016,"SLB","Land-Use Change and Forestry",45.41
"18924",2016,"SLB","Energy",0.37
"18925",2016,"SLB","Waste",0.34
"18926",2016,"SLB","Industrial Processes",0.09
"18927",2016,"SLB","Agriculture",0.07
"18928",2017,"SLB","Land-Use Change and Forestry",45.41
"18929",2017,"SLB","Energy",0.36
"18930",2017,"SLB","Waste",0.35
"18931",2017,"SLB","Industrial Processes",0.11
"18932",2017,"SLB","Agriculture",0.07
"18933",2018,"SLB","Land-Use Change and Forestry",45.41
"18934",2018,"SLB","Energy",0.38
"18935",2018,"SLB","Waste",0.35
"18936",2018,"SLB","Industrial Processes",0.13
"18937",2018,"SLB","Agriculture",0.07
"18938",1990,"SLE","Agriculture",2.48
"18939",1990,"SLE","Land-Use Change and Forestry",3.44
"18940",1990,"SLE","Energy",0.77
"18941",1990,"SLE","Waste",0.77
"18942",1990,"SLE","Industrial Processes",0
"18943",1991,"SLE","Agriculture",2.45
"18944",1991,"SLE","Land-Use Change and Forestry",3.44
"18945",1991,"SLE","Energy",0.79
"18946",1991,"SLE","Waste",0.78
"18947",1991,"SLE","Industrial Processes",0
"18948",1992,"SLE","Agriculture",2.46
"18949",1992,"SLE","Land-Use Change and Forestry",3.44
"18950",1992,"SLE","Energy",0.89
"18951",1992,"SLE","Waste",0.79
"18952",1992,"SLE","Industrial Processes",0
"18953",1993,"SLE","Agriculture",2.53
"18954",1993,"SLE","Land-Use Change and Forestry",3.44
"18955",1993,"SLE","Energy",0.89
"18956",1993,"SLE","Waste",0.79
"18957",1993,"SLE","Industrial Processes",0
"18958",1994,"SLE","Agriculture",2.49
"18959",1994,"SLE","Land-Use Change and Forestry",3.44
"18960",1994,"SLE","Energy",0.91
"18961",1994,"SLE","Waste",0.8
"18962",1994,"SLE","Industrial Processes",0
"18963",1995,"SLE","Agriculture",2.38
"18964",1995,"SLE","Land-Use Change and Forestry",3.44
"18965",1995,"SLE","Energy",0.68
"18966",1995,"SLE","Waste",0.81
"18967",1995,"SLE","Industrial Processes",0.01
"18968",1996,"SLE","Agriculture",1.57
"18969",1996,"SLE","Land-Use Change and Forestry",3.43
"18970",1996,"SLE","Energy",0.74
"18971",1996,"SLE","Waste",0.81
"18972",1996,"SLE","Industrial Processes",0.01
"18973",1997,"SLE","Agriculture",1.56
"18974",1997,"SLE","Land-Use Change and Forestry",3.46
"18975",1997,"SLE","Energy",0.69
"18976",1997,"SLE","Waste",0.82
"18977",1997,"SLE","Industrial Processes",0.01
"18978",1998,"SLE","Agriculture",1.48
"18979",1998,"SLE","Land-Use Change and Forestry",3.61
"18980",1998,"SLE","Energy",0.74
"18981",1998,"SLE","Waste",0.83
"18982",1998,"SLE","Industrial Processes",0.02
"18983",1999,"SLE","Agriculture",1.31
"18984",1999,"SLE","Land-Use Change and Forestry",3.53
"18985",1999,"SLE","Energy",0.64
"18986",1999,"SLE","Waste",0.84
"18987",1999,"SLE","Industrial Processes",0.02
"18988",2000,"SLE","Agriculture",1.23
"18989",2000,"SLE","Land-Use Change and Forestry",3.52
"18990",2000,"SLE","Energy",0.9
"18991",2000,"SLE","Waste",0.85
"18992",2000,"SLE","Industrial Processes",0.02
"18993",2001,"SLE","Agriculture",1.76
"18994",2001,"SLE","Land-Use Change and Forestry",3.35
"18995",2001,"SLE","Energy",0.93
"18996",2001,"SLE","Waste",0.88
"18997",2001,"SLE","Industrial Processes",0.03
"18998",2002,"SLE","Agriculture",2.05
"18999",2002,"SLE","Land-Use Change and Forestry",3.35
"19000",2002,"SLE","Energy",1.04
"19001",2002,"SLE","Waste",0.92
"19002",2002,"SLE","Industrial Processes",0.03
"19003",2003,"SLE","Agriculture",2.81
"19004",2003,"SLE","Land-Use Change and Forestry",3.43
"19005",2003,"SLE","Energy",1.09
"19006",2003,"SLE","Waste",0.95
"19007",2003,"SLE","Industrial Processes",0.03
"19008",2004,"SLE","Agriculture",3.19
"19009",2004,"SLE","Land-Use Change and Forestry",3.45
"19010",2004,"SLE","Energy",1.08
"19011",2004,"SLE","Waste",0.98
"19012",2004,"SLE","Industrial Processes",0.03
"19013",2005,"SLE","Agriculture",3.25
"19014",2005,"SLE","Land-Use Change and Forestry",3.41
"19015",2005,"SLE","Energy",1
"19016",2005,"SLE","Waste",1.01
"19017",2005,"SLE","Industrial Processes",0.03
"19018",2006,"SLE","Agriculture",4.46
"19019",2006,"SLE","Land-Use Change and Forestry",3.46
"19020",2006,"SLE","Energy",1.15
"19021",2006,"SLE","Waste",1.04
"19022",2006,"SLE","Industrial Processes",0.04
"19023",2007,"SLE","Agriculture",3.84
"19024",2007,"SLE","Land-Use Change and Forestry",3.41
"19025",2007,"SLE","Energy",1.06
"19026",2007,"SLE","Waste",1.08
"19027",2007,"SLE","Industrial Processes",0.04
"19028",2008,"SLE","Agriculture",3.05
"19029",2008,"SLE","Land-Use Change and Forestry",3.37
"19030",2008,"SLE","Energy",1.08
"19031",2008,"SLE","Waste",1.11
"19032",2008,"SLE","Industrial Processes",0.05
"19033",2009,"SLE","Agriculture",3.34
"19034",2009,"SLE","Land-Use Change and Forestry",3.39
"19035",2009,"SLE","Energy",1.08
"19036",2009,"SLE","Waste",1.14
"19037",2009,"SLE","Industrial Processes",0.05
"19038",2010,"SLE","Agriculture",3.01
"19039",2010,"SLE","Land-Use Change and Forestry",3.37
"19040",2010,"SLE","Energy",1.12
"19041",2010,"SLE","Waste",1.17
"19042",2010,"SLE","Industrial Processes",0.06
"19043",2011,"SLE","Agriculture",3.41
"19044",2011,"SLE","Land-Use Change and Forestry",3.37
"19045",2011,"SLE","Energy",1.31
"19046",2011,"SLE","Waste",1.2
"19047",2011,"SLE","Industrial Processes",0.07
"19048",2012,"SLE","Agriculture",4.35
"19049",2012,"SLE","Land-Use Change and Forestry",3.38
"19050",2012,"SLE","Energy",1.44
"19051",2012,"SLE","Waste",1.23
"19052",2012,"SLE","Industrial Processes",0.08
"19053",2013,"SLE","Agriculture",4.09
"19054",2013,"SLE","Land-Use Change and Forestry",3.38
"19055",2013,"SLE","Energy",1.62
"19056",2013,"SLE","Waste",1.26
"19057",2013,"SLE","Industrial Processes",0.09
"19058",2014,"SLE","Agriculture",4.39
"19059",2014,"SLE","Land-Use Change and Forestry",3.44
"19060",2014,"SLE","Energy",1.74
"19061",2014,"SLE","Waste",1.3
"19062",2014,"SLE","Industrial Processes",0.11
"19063",2015,"SLE","Agriculture",4.51
"19064",2015,"SLE","Land-Use Change and Forestry",3.76
"19065",2015,"SLE","Energy",1.51
"19066",2015,"SLE","Waste",1.33
"19067",2015,"SLE","Industrial Processes",0.12
"19068",2016,"SLE","Agriculture",4.61
"19069",2016,"SLE","Land-Use Change and Forestry",3.4
"19070",2016,"SLE","Energy",1.54
"19071",2016,"SLE","Waste",1.36
"19072",2016,"SLE","Industrial Processes",0.13
"19073",2017,"SLE","Agriculture",4.39
"19074",2017,"SLE","Land-Use Change and Forestry",3.41
"19075",2017,"SLE","Energy",1.55
"19076",2017,"SLE","Waste",1.39
"19077",2017,"SLE","Industrial Processes",0.14
"19078",2018,"SLE","Agriculture",4.01
"19079",2018,"SLE","Land-Use Change and Forestry",3.38
"19080",2018,"SLE","Energy",1.6
"19081",2018,"SLE","Waste",1.42
"19082",2018,"SLE","Industrial Processes",0.16
"19083",1990,"SLV","Energy",2.79
"19084",1990,"SLV","Agriculture",3.03
"19085",1990,"SLV","Waste",1.05
"19086",1990,"SLV","Land-Use Change and Forestry",1.09
"19087",1990,"SLV","Industrial Processes",0.29
"19088",1991,"SLV","Energy",3.53
"19089",1991,"SLV","Agriculture",3.1
"19090",1991,"SLV","Waste",1.07
"19091",1991,"SLV","Land-Use Change and Forestry",1.09
"19092",1991,"SLV","Industrial Processes",0.3
"19093",1992,"SLV","Energy",4
"19094",1992,"SLV","Agriculture",3.14
"19095",1992,"SLV","Waste",1.09
"19096",1992,"SLV","Land-Use Change and Forestry",1.09
"19097",1992,"SLV","Industrial Processes",0.19
"19098",1993,"SLV","Energy",4.45
"19099",1993,"SLV","Agriculture",3.02
"19100",1993,"SLV","Waste",1.11
"19101",1993,"SLV","Land-Use Change and Forestry",1.09
"19102",1993,"SLV","Industrial Processes",0.39
"19103",1994,"SLV","Energy",5.06
"19104",1994,"SLV","Agriculture",3.07
"19105",1994,"SLV","Waste",1.13
"19106",1994,"SLV","Land-Use Change and Forestry",1.09
"19107",1994,"SLV","Industrial Processes",0.38
"19108",1995,"SLV","Energy",5.54
"19109",1995,"SLV","Agriculture",2.75
"19110",1995,"SLV","Waste",1.2
"19111",1995,"SLV","Land-Use Change and Forestry",1.09
"19112",1995,"SLV","Industrial Processes",0.4
"19113",1996,"SLV","Energy",4.92
"19114",1996,"SLV","Agriculture",3.2
"19115",1996,"SLV","Waste",1.27
"19116",1996,"SLV","Land-Use Change and Forestry",1.08
"19117",1996,"SLV","Industrial Processes",0.43
"19118",1997,"SLV","Energy",5.79
"19119",1997,"SLV","Agriculture",3.05
"19120",1997,"SLV","Waste",1.33
"19121",1997,"SLV","Land-Use Change and Forestry",1.08
"19122",1997,"SLV","Industrial Processes",0.47
"19123",1998,"SLV","Energy",6.09
"19124",1998,"SLV","Agriculture",2.73
"19125",1998,"SLV","Waste",1.4
"19126",1998,"SLV","Land-Use Change and Forestry",1.09
"19127",1998,"SLV","Industrial Processes",0.5
"19128",1999,"SLV","Energy",6.02
"19129",1999,"SLV","Agriculture",2.91
"19130",1999,"SLV","Waste",1.47
"19131",1999,"SLV","Land-Use Change and Forestry",1.09
"19132",1999,"SLV","Industrial Processes",0.49
"19133",2000,"SLV","Energy",6.01
"19134",2000,"SLV","Agriculture",2.7
"19135",2000,"SLV","Waste",1.54
"19136",2000,"SLV","Land-Use Change and Forestry",1.09
"19137",2000,"SLV","Industrial Processes",0.51
"19138",2001,"SLV","Energy",6.17
"19139",2001,"SLV","Agriculture",3.02
"19140",2001,"SLV","Waste",1.61
"19141",2001,"SLV","Land-Use Change and Forestry",1.09
"19142",2001,"SLV","Industrial Processes",0.56
"19143",2002,"SLV","Energy",6.15
"19144",2002,"SLV","Agriculture",3.11
"19145",2002,"SLV","Waste",1.68
"19146",2002,"SLV","Land-Use Change and Forestry",1.08
"19147",2002,"SLV","Industrial Processes",0.63
"19148",2003,"SLV","Energy",6.67
"19149",2003,"SLV","Agriculture",3.01
"19150",2003,"SLV","Waste",1.75
"19151",2003,"SLV","Land-Use Change and Forestry",1.08
"19152",2003,"SLV","Industrial Processes",0.66
"19153",2004,"SLV","Energy",6.86
"19154",2004,"SLV","Agriculture",3.11
"19155",2004,"SLV","Waste",1.82
"19156",2004,"SLV","Land-Use Change and Forestry",1.08
"19157",2004,"SLV","Industrial Processes",0.61
"19158",2005,"SLV","Energy",7.05
"19159",2005,"SLV","Agriculture",3.24
"19160",2005,"SLV","Waste",1.88
"19161",2005,"SLV","Land-Use Change and Forestry",1.09
"19162",2005,"SLV","Industrial Processes",0.56
"19163",2006,"SLV","Energy",7.38
"19164",2006,"SLV","Agriculture",3.28
"19165",2006,"SLV","Waste",1.9
"19166",2006,"SLV","Land-Use Change and Forestry",1.08
"19167",2006,"SLV","Industrial Processes",0.64
"19168",2007,"SLV","Energy",7.78
"19169",2007,"SLV","Agriculture",3.47
"19170",2007,"SLV","Waste",1.92
"19171",2007,"SLV","Land-Use Change and Forestry",1.08
"19172",2007,"SLV","Industrial Processes",0.64
"19173",2008,"SLV","Energy",7.07
"19174",2008,"SLV","Agriculture",3.6
"19175",2008,"SLV","Waste",1.94
"19176",2008,"SLV","Land-Use Change and Forestry",1.08
"19177",2008,"SLV","Industrial Processes",0.65
"19178",2009,"SLV","Energy",6.87
"19179",2009,"SLV","Agriculture",3.4
"19180",2009,"SLV","Waste",1.96
"19181",2009,"SLV","Land-Use Change and Forestry",1.08
"19182",2009,"SLV","Industrial Processes",0.63
"19183",2010,"SLV","Energy",6.71
"19184",2010,"SLV","Agriculture",3.26
"19185",2010,"SLV","Waste",1.98
"19186",2010,"SLV","Land-Use Change and Forestry",1.08
"19187",2010,"SLV","Industrial Processes",0.67
"19188",2011,"SLV","Energy",6.94
"19189",2011,"SLV","Agriculture",2.91
"19190",2011,"SLV","Waste",2
"19191",2011,"SLV","Land-Use Change and Forestry",1.08
"19192",2011,"SLV","Industrial Processes",0.7
"19193",2012,"SLV","Energy",6.91
"19194",2012,"SLV","Agriculture",3.03
"19195",2012,"SLV","Waste",2.01
"19196",2012,"SLV","Land-Use Change and Forestry",1.08
"19197",2012,"SLV","Industrial Processes",0.75
"19198",2013,"SLV","Energy",6.66
"19199",2013,"SLV","Agriculture",2.55
"19200",2013,"SLV","Waste",2.03
"19201",2013,"SLV","Land-Use Change and Forestry",1.11
"19202",2013,"SLV","Industrial Processes",0.7
"19203",2014,"SLV","Energy",6.87
"19204",2014,"SLV","Agriculture",2.7
"19205",2014,"SLV","Waste",2.04
"19206",2014,"SLV","Land-Use Change and Forestry",1.08
"19207",2014,"SLV","Industrial Processes",0.64
"19208",2015,"SLV","Energy",7.28
"19209",2015,"SLV","Agriculture",2.7
"19210",2015,"SLV","Waste",2.06
"19211",2015,"SLV","Land-Use Change and Forestry",1.11
"19212",2015,"SLV","Industrial Processes",0.66
"19213",2016,"SLV","Energy",7.45
"19214",2016,"SLV","Agriculture",2.51
"19215",2016,"SLV","Waste",2.08
"19216",2016,"SLV","Land-Use Change and Forestry",1.08
"19217",2016,"SLV","Industrial Processes",0.69
"19218",2017,"SLV","Energy",6.66
"19219",2017,"SLV","Agriculture",2.48
"19220",2017,"SLV","Waste",2.09
"19221",2017,"SLV","Land-Use Change and Forestry",1.11
"19222",2017,"SLV","Industrial Processes",0.71
"19223",2018,"SLV","Energy",7.08
"19224",2018,"SLV","Agriculture",2.43
"19225",2018,"SLV","Waste",2.11
"19226",2018,"SLV","Land-Use Change and Forestry",1.09
"19227",2018,"SLV","Industrial Processes",0.74
"19228",1990,"SOM","Agriculture",22.55
"19229",1990,"SOM","Land-Use Change and Forestry",17.35
"19230",1990,"SOM","Waste",1.25
"19231",1990,"SOM","Energy",1.32
"19232",1990,"SOM","Industrial Processes",0.02
"19233",1991,"SOM","Agriculture",19.61
"19234",1991,"SOM","Land-Use Change and Forestry",17.35
"19235",1991,"SOM","Waste",1.27
"19236",1991,"SOM","Energy",1.33
"19237",1991,"SOM","Industrial Processes",0.07
"19238",1992,"SOM","Agriculture",17.6
"19239",1992,"SOM","Land-Use Change and Forestry",17.35
"19240",1992,"SOM","Waste",1.29
"19241",1992,"SOM","Energy",1.32
"19242",1992,"SOM","Industrial Processes",0.14
"19243",1993,"SOM","Agriculture",19.54
"19244",1993,"SOM","Land-Use Change and Forestry",17.35
"19245",1993,"SOM","Waste",1.3
"19246",1993,"SOM","Energy",1.3
"19247",1993,"SOM","Industrial Processes",0.21
"19248",1994,"SOM","Agriculture",21.41
"19249",1994,"SOM","Land-Use Change and Forestry",17.35
"19250",1994,"SOM","Waste",1.32
"19251",1994,"SOM","Energy",1.31
"19252",1994,"SOM","Industrial Processes",0.28
"19253",1995,"SOM","Agriculture",22.01
"19254",1995,"SOM","Land-Use Change and Forestry",17.35
"19255",1995,"SOM","Waste",1.34
"19256",1995,"SOM","Energy",1.3
"19257",1995,"SOM","Industrial Processes",0.34
"19258",1996,"SOM","Agriculture",22.5
"19259",1996,"SOM","Land-Use Change and Forestry",17.35
"19260",1996,"SOM","Waste",1.38
"19261",1996,"SOM","Energy",1.32
"19262",1996,"SOM","Industrial Processes",0.28
"19263",1997,"SOM","Agriculture",22.94
"19264",1997,"SOM","Land-Use Change and Forestry",17.35
